CODI_I;CODI_S;LONGITUD;LAT;LNG;
"177";"4";"99";"41.8247059276";"2.77081101801";
"177";"5";"132";"41.8246125817";"2.77205061258";
"177";"6";"58";"41.8238981328";"2.77247117462";
"177";"7";"233";"41.8236394298";"2.77128443379";
"177";"8";"302";"41.8229539142";"2.77146054216";
"177";"9";"144";"41.8233740158";"2.77281220329";
"177";"10";"279";"41.8214163353";"2.77276093216";
"177";"11";"124";"41.8224258118";"2.77441941626";
"177";"12";"75";"41.8230865065";"2.77491853658";
"177";"13";"167";"41.8240263487";"2.77417982405";
"178";"1";"60";"41.5604086046";"2.20214502682";
"178";"2";"108";"41.5610779697";"2.20253588529";
"178";"3";"143";"41.56225177";"2.20343930837";
"178";"4";"181";"41.5628628147";"2.20252007463";
"178";"5";"142";"41.5628749722";"2.2005525298";
"178";"6";"226";"41.5621901568";"2.19955581837";
"178";"7";"124";"41.5607633191";"2.20146795603";
"179";"1";"255";"41.5501117343";"2.19235963244";
"179";"2";"166";"41.549573741";"2.19316742442";
"179";"3";"181";"41.5489890184";"2.19415287378";
"179";"4";"113";"41.5483886119";"2.19485906608";
"179";"5";"106";"41.5483609493";"2.19589878407";
"179";"6";"91";"41.5467108649";"2.19381945117";
"183";"1";"186";"39.3621874131";"2.96122128289";
"183";"2";"153";"39.3626214159";"2.96295698746";
"183";"3";"167";"39.3637628029";"2.96235173755";
"183";"4";"325";"39.365563669";"2.96249772577";
"183";"5";"148";"39.361552994";"2.96189520403";
"183";"6";"135";"39.3613317835";"2.96125013974";
"183";"7";"259";"39.3627151314";"2.95773427439";
"184";"1";"101";"41.613801374";"2.12984254652";
"184";"2";"189";"41.6134421229";"2.12818474229";
"184";"3";"156";"41.6135499515";"2.12690040304";
"184";"4";"72";"41.6129748732";"2.12676339727";
"184";"5";"103";"41.6126878786";"2.12577191462";
"184";"6";"89";"41.6127679131";"2.12472642264";
"184";"7";"61";"41.6131825736";"2.12394482919";
"184";"8";"57";"41.6129992321";"2.12387885799";
"185";"1";"191";"39.4453607621";"3.17783657972";
"185";"2";"90";"39.4459444892";"3.17886275941";
"185";"4";"110";"39.4468728148";"3.17846713321";
"185";"3";"102";"39.4467412152";"3.17889108042";
"185";"5";"93";"39.4475238166";"3.17937154734";
"185";"6";"51";"39.4474269337";"3.18008318318";
"185";"7";"37";"39.4473404204";"3.18054139633";
"185";"8";"58";"39.4477425701";"3.18063707055";
"185";"9";"243";"39.4481114388";"3.18075346048";
"185";"10";"192";"39.4478256164";"3.17853771597";
"185";"11";"70";"39.4469009573";"3.17754505743";
"185";"12";"198";"39.4469396228";"3.17630348185";
"185";"13";"149";"39.446372898";"3.17672895171";
"185";"14";"76";"39.4461513487";"3.17723192059";
"185";"15";"123";"39.446328038";"3.17786301667";
"180";"1";"148";"40.0020322828";"3.90684976817";
"180";"2";"202";"40.0030210317";"3.90746431994";
"180";"3";"184";"40.0030627931";"3.90631916152";
"180";"4";"193";"40.0023006511";"3.90417981661";
"180";"5";"303";"40.0036405328";"3.90295551525";
"180";"6";"446";"40.0038513264";"3.90086025266";
"180";"7";"258";"40.0046058614";"3.89848454865";
"180";"8";"259";"40.0037223924";"3.89727236591";
"180";"9";"216";"40.0019161279";"3.89808377799";
"180";"10";"346";"40.000950012";"3.89965858718";
"180";"11";"167";"40.0015565955";"3.90178311827";
"181";"1";"189";"42.3670907648";"2.27045441436";
"181";"2";"167";"42.3672930403";"2.26847106914";
"181";"3";"230";"42.3688153666";"2.26745110442";
"181";"4";"139";"42.3700221113";"2.26644259391";
"181";"5";"147";"42.3705166397";"2.26501358295";
"181";"6";"134";"42.3717772748";"2.26279490161";
"181";"7";"85";"42.3706554505";"2.26301360039";
"181";"8";"119";"42.3706885197";"2.26332457347";
"181";"9";"62";"42.3706196159";"2.2640975062";
"181";"10";"97";"42.3703138615";"2.26483745719";
"181";"11";"131";"42.3694035543";"2.26544792551";
"181";"12";"128";"42.3685731063";"2.26640371349";
"181";"13";"186";"42.3671181335";"2.26645066479";
"181";"14";"77";"42.3662148522";"2.2673090936";
"182";"1";"137";"39.9510868199";"4.102355604";
"182";"2";"221";"39.9501839878";"4.10110456841";
"182";"3";"166";"39.9499026623";"4.09922644391";
"182";"4";"260";"39.9488875653";"4.09745555067";
"182";"5";"156";"39.9485037288";"4.09555470073";
"182";"6";"308";"39.9474785038";"4.0937241289";
"182";"7";"88";"39.9465292557";"4.09486333813";
"182";"8";"391";"39.9462346539";"4.09738683176";
"182";"9";"264";"39.9476397502";"4.09580829274";
"43";"1";"187";"41.7932637787";"1.40839014823";
"43";"2";"152";"41.7935622081";"1.40681893261";
"43";"3";"76";"41.7928472715";"1.40681239847";
"43";"4";"39";"41.7924481141";"1.40675675158";
"43";"5";"91";"41.7921687587";"1.40738223086";
"43";"6";"59";"41.7918883358";"1.4081876563";
"43";"7";"305";"41.7926210054";"1.4098399317";
"43";"8";"98";"41.7929875111";"1.41025580498";
"43";"9";"129";"41.7926689045";"1.40920249324";
"56";"1";"170";"42.2852594783";"1.84734214631";
"56";"2";"156";"42.286111586";"1.8457827888";
"56";"3";"224";"42.2861653895";"1.84685027569";
"56";"4";"107";"42.2862678432";"1.84766942025";
"56";"5";"142";"42.2866039704";"1.84638860077";
"56";"6";"213";"42.2869996802";"1.8445452983";
"56";"7";"65";"42.2882234059";"1.84266746271";
"56";"7";"86";"42.2880116422";"1.8423011018";
"56";"8";"67";"42.2882154948";"1.84122561749";
"56";"9";"226";"42.2874688057";"1.84258800144";
"56";"10";"167";"42.2864671646";"1.84431697116";
"56";"11";"138";"42.2818097467";"1.84873696825";
"168";"1";"34";"42.3622942274";"1.46066812444";
"168";"2";"57";"42.3626797628";"1.46077636821";
"168";"3";"107";"42.3632427523";"1.46122049237";
"168";"4";"203";"42.3640932588";"1.46213831558";
"168";"5";"144";"42.3652203869";"1.46403719102";
"168";"6";"88";"42.3661703013";"1.4638284973";
"168";"7";"164";"42.3659131706";"1.46259361582";
"168";"8";"78";"42.3659874351";"1.46124945728";
"168";"9";"99";"42.3649783261";"1.46105857999";
"168";"10";"140";"42.3643993685";"1.4600826375";
"168";"11";"168";"42.3637320977";"1.45924860786";
"168";"12";"118";"42.363531103";"1.46048167307";
"186";"1";"370";"39.9140900986";"4.05870170707";
"186";"2";"664";"39.9186508186";"4.05699385756";
"186";"3";"231";"39.9211732077";"4.0546971376";
"186";"4";"189";"39.9222327973";"4.05385413386";
"186";"5";"75";"39.9211389226";"4.0541856703";
"186";"6";"166";"39.9200439729";"4.05395188561";
"186";"7";"179";"39.9186697831";"4.05459051156";
"186";"8";"147";"39.9177371709";"4.05594346068";
"186";"9";"203";"39.9161569131";"4.05564222354";
"187";"1";"384";"39.8791071616";"4.12460153087";
"187";"2";"147";"39.8792262576";"4.12180245074";
"187";"3";"238";"39.8807021209";"4.12233451702";
"187";"4";"154";"39.881969204";"4.12154522495";
"187";"5";"280";"39.8838088895";"4.1212640863";
"187";"6";"228";"39.8854929419";"4.12022121526";
"187";"7";"145";"39.8863061018";"4.12110464404";
"188";"1";"248";"39.8758690346";"3.08168806141";
"188";"2";"411";"39.8732858075";"3.08313726248";
"188";"3";"461";"39.8747696865";"3.08365867436";
"188";"4";"500";"39.8729057673";"3.08558973042";
"188";"5";"315";"39.8574619858";"3.09642745636";
"188";"6";"464";"39.8546687978";"3.09749912335";
"189";"1";"336";"42.2948344309";"1.89098829355";
"189";"2";"123";"42.2965746095";"1.89232180606";
"189";"3";"96";"42.2974738458";"1.89282632776";
"189";"4";"139";"42.297410952";"1.89372912753";
"189";"5";"106";"42.2974807025";"1.89478725143";
"189";"6";"235";"42.2960763477";"1.89391942301";
"189";"7";"70";"42.2950022845";"1.89469699842";
"189";"8";"301";"42.295325794";"1.89658349834";
"189";"9";"271";"42.2946025578";"1.89298032611";
"189";"10";"282";"42.2927636983";"1.89098145545";
"189";"11";"237";"42.2919887689";"1.88815986813";
"190";"1";"78";"41.8126303669";"2.15042872828";
"190";"2";"140";"41.8135463023";"2.14970152251";
"190";"3";"79";"41.8134628299";"2.14825268475";
"190";"4";"65";"41.8141416482";"2.14918858365";
"190";"5";"112";"41.8144250937";"2.15023906895";
"190";"6";"153";"41.8136797662";"2.15164841377";
"190";"7";"148";"41.8125809366";"2.1513401365";
"191";"1";"137";"41.6817445811";"2.7540994543";
"191";"2";"134";"41.6823500357";"2.7553991062";
"191";"3";"114";"41.6813320358";"2.75610295717";
"191";"4";"93";"41.6803958358";"2.7565290078";
"191";"5";"100";"41.6798628858";"2.75614145742";
"191";"6";"143";"41.6803034857";"2.75519605625";
"192";"1";"148";"41.4343778485";"2.04077238137";
"192";"2";"115";"41.4343140491";"2.03936380712";
"192";"3";"209";"41.4339230373";"2.03734218017";
"192";"4";"131";"41.433870747";"2.03538760581";
"192";"5";"172";"41.4328159111";"2.03427916497";
"192";"6";"170";"41.4323905198";"2.03268452638";
"192";"7";"118";"41.43307544";"2.03265140862";
"192";"8";"272";"41.434437338";"2.0343156169";
"192";"9";"285";"41.4353041914";"2.03636751713";
"193";"1";"142";"42.5026640075";"1.29414032543";
"193";"2";"91";"42.5032650195";"1.29298466655";
"193";"3";"82";"42.503732386";"1.29388972788";
"193";"4";"88";"42.5041484522";"1.29365941918";
"193";"5";"147";"42.5043905094";"1.29386952235";
"193";"6";"102";"42.5043585027";"1.29659718789";
"193";"7";"178";"42.5036385418";"1.29854681162";
"193";"8";"125";"42.5032154489";"1.30077808662";
"193";"9";"132";"42.5021653571";"1.30181672558";
"193";"10";"117";"42.5016619522";"1.30157932254";
"193";"11";"122";"42.5024604505";"1.29999574954";
"193";"12";"141";"42.5017263047";"1.29871037925";
"193";"13";"138";"42.5022363951";"1.29627939585";
"194";"1";"47";"42.7314672225";"1.1106036119";
"194";"2";"61";"42.7320116467";"1.11063883616";
"194";"3";"147";"42.7328624159";"1.10998479096";
"194";"4";"99";"42.7340069689";"1.11019779988";
"194";"5";"81";"42.7342206872";"1.11017824016";
"194";"6";"156";"42.7343765548";"1.10913907835";
"194";"7";"154";"42.7342082562";"1.10860864905";
"194";"8";"96";"42.735599957";"1.10663756808";
"194";"9";"147";"42.7345867829";"1.10642094045";
"195";"1";"240";"42.0469551593";"3.18583654906";
"195";"2";"172";"42.0460990001";"3.18443094163";
"195";"3";"222";"42.0451338618";"3.18300599149";
"195";"4";"121";"42.0439820403";"3.18298636534";
"195";"5";"123";"42.0442695361";"3.18403569054";
"195";"6";"231";"42.0457128657";"3.18397939072";
"196";"1";"131";"41.3246814763";"1.74359064771";
"196";"2";"231";"41.3232782771";"1.74384590222";
"196";"3";"364";"41.3243539761";"1.73989066806";
"196";"4";"117";"41.3255375465";"1.73797242494";
"196";"5";"288";"41.326838931";"1.73658446777";
"196";"6";"213";"41.3308053081";"1.73587726703";
"196";"7";"228";"41.3328746834";"1.73645722819";
"196";"8";"371";"41.3344638212";"1.73918204759";
"196";"9";"59";"41.3346424466";"1.74128349492";
"197";"1";"181";"42.3513077593";"1.51660273137";
"197";"2";"74";"42.3521387594";"1.51744511281";
"197";"3";"135";"42.3514380858";"1.51807468433";
"197";"4";"213";"42.3501530735";"1.51733120412";
"197";"5";"101";"42.3494948611";"1.51753805197";
"197";"6";"124";"42.3500228522";"1.51862412671";
"197";"7";"122";"42.350487463";"1.51880057178";
"197";"8";"67";"42.350814907";"1.51773629622";
"197";"9";"241";"42.3508143532";"1.51593715608";
"197";"10";"97";"42.3504781008";"1.51343312409";
"198";"1";"100";"41.0515002022";"0.395260845746";
"198";"2";"147";"41.0510595461";"0.394704918918";
"198";"3";"122";"41.051548942";"0.394068508615";
"198";"4";"85";"41.0518698955";"0.394756184262";
"198";"5";"124";"41.0522296499";"0.394509537463";
"198";"6";"119";"41.0540702686";"0.395552432726";
"198";"7";"116";"41.0544991019";"0.397037272849";
"198";"8";"99";"41.0545923961";"0.399532489094";
"198";"9";"91";"41.053389867";"0.398238485011";
"198";"10";"138";"41.0528466494";"0.399082984977";
"198";"11";"141";"41.0527165899";"0.39686142057";
"199";"1";"85";"42.5618280912";"1.68005204835";
"199";"2";"151";"42.5605867506";"1.68056952971";
"199";"3";"108";"42.5601347203";"1.68129502181";
"199";"4";"131";"42.5595127901";"1.68200040179";
"199";"5";"90";"42.5599919196";"1.68297669344";
"199";"6";"84";"42.5605258721";"1.68305022004";
"200";"1";"221";"41.6264813073";"0.601734935494";
"200";"2";"624";"41.6243211904";"0.60382223606";
"200";"3";"187";"41.625819634";"0.600758754029";
"200";"4";"113";"41.6258043459";"0.599258300784";
"200";"5";"94";"41.6263080651";"0.599965237336";
"200";"6";"99";"41.6265476367";"0.600990227119";
"201";"1";"251";"41.6292041766";"0.644331216726";
"201";"2";"303";"41.6272703184";"0.645832503012";
"201";"3";"319";"41.6259523214";"0.648756681609";
"201";"4";"712";"41.6255925017";"0.651739928984";
"201";"5";"614";"41.6286158506";"0.650741616863";
"201";"6";"112";"41.6264477397";"0.649388221958";
"201";"7";"270";"41.6282666455";"0.646678038978";
"201";"8";"295";"41.6307411157";"0.648161951952";
"201";"9";"85";"41.6317703018";"0.648070252394";
"201";"10";"339";"41.6310369651";"0.64539237451";
"202";"1";"232";"39.7268276594";"2.95423557402";
"202";"2";"375";"39.7253614255";"2.95685794744";
"202";"3";"296";"39.7224025635";"2.95650132238";
"202";"4";"241";"39.7225710112";"2.95699154921";
"202";"5";"150";"39.7242264248";"2.95680910515";
"202";"6";"151";"39.7251729251";"2.95752980271";
"202";"7";"175";"39.7263971434";"2.95677731483";
"203";"1";"185";"39.8969944579";"2.94910829858";
"203";"2";"81";"39.8958701605";"2.94894409973";
"203";"3";"166";"39.89638744";"2.94959956477";
"203";"4";"192";"39.8979101575";"2.94983223635";
"203";"5";"242";"39.8987885105";"2.95176308527";
"203";"6";"289";"39.9000424762";"2.95222078985";
"203";"7";"157";"39.9009662307";"2.95407753122";
"203";"8";"305";"39.9017893255";"2.95238760504";
"203";"9";"157";"39.9015766927";"2.95050166276";
"203";"10";"301";"39.9015245225";"2.94815635925";
"204";"1";"192";"39.0491815036";"1.47986779691";
"204";"2";"183";"39.0499750744";"1.48142474791";
"204";"3";"197";"39.0495834883";"1.48298190099";
"204";"4";"175";"39.0482507639";"1.48070737801";
"204";"5";"154";"39.0469701649";"1.47972738935";
"204";"6";"246";"39.04739601";"1.4784744485";
"204";"7";"181";"39.0495617981";"1.4789594308";
"204";"8";"169";"39.0508764401";"1.48059952508";
"205";"1";"116";"41.9888824148";"0.739531832338";
"205";"2";"91";"41.9893089689";"0.740242480065";
"205";"3";"71";"41.9888200741";"0.740601271184";
"205";"4";"167";"41.9880702882";"0.739832921067";
"205";"5";"190";"41.9871055146";"0.738200252958";
"127";"1";"245";"42.0179053371";"1.88695774704";
"127";"2";"312";"42.0153104465";"1.88697712352";
"127";"3";"190";"42.0132736898";"1.88685880053";
"127";"4";"131";"42.0144139865";"1.88807874199";
"127";"5";"258";"42.0154211534";"1.8881966661";
"2225";"1";"24";"39.737306515";"3.3360776822";
"2225";"2";"190";"39.7367886179";"3.33706836397";
"2225";"3";"353";"39.7355470961";"3.33681313969";
"2225";"4";"500";"39.7360262692";"3.33400635816";
"2225";"5";"245";"39.7371369302";"3.33291548369";
"2225";"6";"920";"39.7399956734";"3.33745524364";
"2225";"7";"342";"39.7408883909";"3.33907139834";
"2225";"8";"128";"39.7381262066";"3.33589288752";
"224";"1";"153";"42.3219420308";"1.06284458387";
"224";"2";"132";"42.3202166143";"1.0620483854";
"224";"3";"62";"42.3198172647";"1.06068515996";
"224";"4";"205";"42.3189441514";"1.06002433793";
"224";"5";"129";"42.3176771383";"1.05918578442";
"224";"6";"109";"42.3186672188";"1.05975148996";
"224";"7";"95";"42.3195308188";"1.0600511525";
"224";"8";"157";"42.3207246146";"1.06056815238";
"224";"9";"100";"42.3203376104";"1.06158847765";
"223";"1";"182";"41.7280999468";"2.59301281424";
"223";"2";"236";"41.7267592968";"2.59312938819";
"223";"3";"323";"41.726380493";"2.5959581689";
"223";"4";"115";"41.7270433737";"2.59784697696";
"223";"5";"346";"41.7281425223";"2.59611271513";
"222";"1";"166";"38.6672821716";"1.5723349492";
"222";"2";"270";"38.6672541023";"1.57052511909";
"222";"3";"268";"38.6650233325";"1.56897846959";
"222";"4";"256";"38.6628582679";"1.56814883902";
"222";"5";"237";"38.6611259249";"1.56899108536";
"222";"6";"159";"38.6617850099";"1.57246367768";
"222";"7";"433";"38.6641461335";"1.57173275147";
"222";"8";"178";"38.6666238258";"1.57160039043";
"220";"1";"115";"42.2625211671";"2.45960644866";
"220";"2";"92";"42.2632888981";"2.46000911159";
"220";"3";"104";"42.2640223958";"2.46063230885";
"220";"4";"158";"42.2651866896";"2.4608116424";
"220";"5";"80";"42.2658435864";"2.46114747799";
"220";"6";"128";"42.2666230492";"2.46148475922";
"220";"7";"161";"42.2655301965";"2.46187771366";
"220";"8";"162";"42.2642358513";"2.46255993137";
"220";"9";"237";"42.2628818242";"2.46198583714";
"220";"10";"220";"42.2618392517";"2.46082242725";
"220";"11";"82";"42.2612797531";"2.45921836582";
"219";"2";"130";"41.5564940092";"1.5806854934";
"219";"3";"88";"41.5555686975";"1.57997485164";
"219";"4";"107";"41.5552910914";"1.58070720333";
"219";"5";"84";"41.5539669013";"1.57790870014";
"219";"6";"253";"41.553276512";"1.57635456485";
"219";"7";"180";"41.5516368555";"1.57353122828";
"219";"8";"118";"41.5520107096";"1.57248353073";
"218";"1";"143";"41.2344207725";"0.867531022781";
"218";"2";"86";"41.2337494182";"0.866764247894";
"218";"3";"124";"41.233680649";"0.865556485832";
"218";"4";"130";"41.2342843173";"0.864974564259";
"218";"5";"89";"41.2350668994";"0.864401080251";
"218";"6";"145";"41.2358392484";"0.863884125888";
"218";"7";"78";"41.2367332991";"0.863405204603";
"218";"8";"88";"41.2348989105";"0.865075866075";
"218";"9";"90";"41.2345253709";"0.866609122251";
"218";"10";"56";"41.2351868381";"0.867542602681";
"217";"1";"118";"41.8068887012";"2.18835367346";
"217";"2";"41";"41.8076036931";"2.18853361562";
"217";"3";"59";"41.8070649841";"2.18875685166";
"217";"4";"90";"41.806889867";"2.18930403196";
"217";"5";"130";"41.8080494562";"2.19000405847";
"217";"6";"108";"41.8074092161";"2.18795700804";
"217";"7";"58";"41.8071874833";"2.18816223815";
"216";"1";"229";"41.2364401473";"0.832679808619";
"216";"2";"332";"41.2365734545";"0.833359478843";
"216";"3";"98";"41.2389954233";"0.826175911011";
"216";"4";"212";"41.2395310283";"0.827542226949";
"216";"5";"141";"41.2399524769";"0.827700024658";
"216";"6";"54";"41.2396757925";"0.827076873049";
"216";"7";"100";"41.2410075608";"0.827879494578";
"216";"8";"213";"41.2381815768";"0.829283770047";
"216";"9";"113";"41.2372319997";"0.830364612175";
"214";"1";"307";"42.4115334125";"3.05508948521";
"214";"2";"198";"42.4139081595";"3.05655000851";
"214";"3";"205";"42.4150981348";"3.05812076287";
"214";"4";"211";"42.4161086041";"3.06000788358";
"214";"5";"172";"42.4168186398";"3.06116535017";
"214";"6";"379";"42.4166343613";"3.05982184094";
"214";"7";"206";"42.4153713892";"3.05689383939";
"214";"8";"210";"42.4151509667";"3.05518856197";
"214";"9";"225";"42.4130738831";"3.05506557468";
"213";"1";"138";"41.3357720075";"1.92178559923";
"213";"2";"66";"41.3369973306";"1.92258731256";
"213";"3";"78";"41.3374588705";"1.92277357206";
"213";"4";"238";"41.3386998218";"1.92389747527";
"213";"5";"85";"41.3406250563";"1.92543507908";
"213";"6";"136";"41.3409687148";"1.92435102569";
"213";"7";"81";"41.3413074926";"1.92291370085";
"213";"8";"142";"41.3410757109";"1.9213221409";
"213";"9";"227";"41.3424081212";"1.91968324816";
"213";"10";"127";"41.3447498424";"1.92013542404";
"212";"1";"247";"40.9038754775";"0.259067531008";
"212";"2";"198";"40.9023073386";"0.25755801917";
"212";"3";"164";"40.9026016656";"0.256532251082";
"212";"4";"176";"40.9014843786";"0.259168613178";
"212";"5";"188";"40.9013442909";"0.261197468491";
"212";"6";"267";"40.9001096862";"0.262083537613";
"212";"7";"177";"40.8993942839";"0.263923327904";
"212";"8";"108";"40.9002908776";"0.264558943423";
"212";"9";"204";"40.9009961255";"0.263489382583";
"212";"10";"185";"40.9026143126";"0.262719034215";
"212";"11";"239";"40.9022777503";"0.264201111392";
"212";"12";"349";"40.9046701795";"0.26256105783";
"211";"1";"109";"42.4091184608";"1.66082074034";
"211";"2";"172";"42.409291573";"1.65907642964";
"211";"3";"119";"42.4087004478";"1.65704654667";
"211";"4";"53";"42.4086388368";"1.6562348905";
"211";"5";"97";"42.4084682864";"1.65523588925";
"211";"6";"96";"42.4079432836";"1.65458431157";
"211";"7";"149";"42.408294355";"1.65737605058";
"211";"8";"128";"42.4087215398";"1.65899906807";
"210";"1";"144";"42.1797661882";"3.04874861538";
"210";"2";"93";"42.1811215819";"3.04972175484";
"210";"3";"148";"42.1821169951";"3.05073655345";
"210";"4";"233";"42.1806183172";"3.05271466721";
"210";"5";"174";"42.1786126514";"3.05357629243";
"210";"6";"284";"42.1739317612";"3.05676840081";
"210";"7";"222";"42.171764657";"3.05420753375";
"210";"8";"66";"42.1707539467";"3.05283228348";
"210";"9";"186";"42.1707265175";"3.04787341332";
"210";"10";"412";"42.1776035752";"3.04548697762";
"210";"11";"227";"42.1766506666";"3.05800296191";
"209";"1";"135";"42.1550340463";"2.61229634364";
"209";"2";"154";"42.1555225359";"2.61415089603";
"209";"3";"301";"42.1561762671";"2.61319603387";
"209";"4";"303";"42.1562322754";"2.61646522945";
"209";"5";"186";"42.1566390071";"2.61786223023";
"209";"6";"135";"42.1548467618";"2.61656899545";
"209";"7";"145";"42.1541121366";"2.61694145926";
"209";"8";"127";"42.1537635847";"2.61520786525";
"209";"9";"76";"42.1542085557";"2.6156839728";
"209";"10";"258";"42.1536239454";"2.61245256047";
"208";"1";"132";"42.1772642931";"2.72185791475";
"208";"2";"162";"42.1783301781";"2.72226194562";
"208";"3";"135";"42.179061207";"2.72291520635";
"208";"4";"141";"42.1795818525";"2.72365125145";
"208";"5";"233";"42.1789728048";"2.72481426194";
"208";"6";"210";"42.1779487768";"2.72404449156";
"208";"7";"203";"42.1772844763";"2.72591840004";
"208";"8";"126";"42.1766975837";"2.72709976961";
"208";"9";"179";"42.1765688763";"2.72600155025";
"208";"10";"184";"42.1778847761";"2.72346414702";
"208";"11";"147";"42.1780805699";"2.72280508855";
"208";"12";"96";"42.1772033759";"2.72220554425";
"207";"1";"35";"42.6163981573";"1.53759656497";
"207";"2";"57";"42.6170395578";"1.53679632219";
"207";"3";"98";"42.6173410483";"1.53636087022";
"207";"4";"75";"42.6164661644";"1.53738212679";
"207";"5";"93";"42.617291889";"1.53729749197";
"206";"1";"109";"39.7646810932";"3.13197690186";
"206";"2";"101";"39.7642744464";"3.13289001048";
"206";"3";"381";"39.7661883662";"3.13439088233";
"206";"4";"246";"39.7680424854";"3.13686318824";
"206";"5";"223";"39.7688793023";"3.1392284361";
"206";"6";"181";"39.7698748503";"3.13916471075";
"206";"7";"326";"39.7717044161";"3.13823175989";
"206";"8";"341";"39.7717733527";"3.14002153753";
"206";"9";"244";"39.7696001064";"3.13841114755";
"71";"1";"241";"42.1741066417";"2.53335719915";
"71";"2";"70";"42.1734234874";"2.53450527996";
"71";"3";"191";"42.1733400607";"2.53599307765";
"71";"4";"190";"42.1744083789";"2.53606193818";
"71";"5";"508";"42.1744355887";"2.5376018194";
"71";"6";"170";"42.1737513741";"2.53943123799";
"71";"7";"494";"42.175747705";"2.536912119";
"71";"8";"133";"42.1752962056";"2.53386642956";
"71";"9";"389";"42.1757584187";"2.53187459826";
"226";"1";"151";"41.4867344693";"1.89931137108";
"226";"2";"122";"41.4863816352";"1.89804476259";
"226";"3";"229";"41.4859253826";"1.89633293269";
"226";"4";"209";"41.4871575437";"1.89347938306";
"226";"5";"283";"41.4885841442";"1.8913375809";
"226";"6";"331";"41.4894687525";"1.89018709661";
"226";"7";"99";"41.4902426768";"1.8892009236";
"226";"8";"209";"41.4891101592";"1.88968229478";
"226";"9";"147";"41.4870659807";"1.89275879684";
"226";"10";"160";"41.4861108916";"1.89425036392";
"215";"1";"178";"41.8024060511";"1.20911258673";
"215";"2";"150";"41.803359736";"1.2077934969";
"215";"3";"162";"41.8044931109";"1.20789690883";
"215";"4";"74";"41.8046373213";"1.20845491282";
"215";"5";"145";"41.8067694874";"1.20808167829";
"215";"6";"50";"41.8068647443";"1.20805531684";
"215";"7";"127";"41.8047037486";"1.20679786921";
"215";"8";"102";"41.8047326307";"1.20564885228";
"215";"9";"91";"41.804436571";"1.20533184068";
"219";"1";"163";"41.5570766363";"1.58130298905";
"221";"1";"120";"41.757162742";"2.12825946617";
"221";"2";"162";"41.758357931";"2.12718163987";
"221";"3";"148";"41.7601785742";"2.12543183013";
"221";"4";"97";"41.7579448352";"2.12831014536";
"221";"5";"224";"41.7574054028";"2.13171169005";
"221";"6";"164";"41.7561470377";"2.13332270951";
"221";"7";"196";"41.7588660465";"2.1300092441";
"225";"1";"150";"39.7369796565";"3.33541560872";
"225";"2";"156";"39.7372109586";"3.33418915346";
"225";"3";"390";"39.7389550599";"3.3356567046";
"225";"4";"110";"39.7410052115";"3.33837245669";
"225";"5";"21";"39.7406201112";"3.33889595707";
"225";"6";"124";"39.7380409592";"3.33591960478";
"225";"7";"155";"39.7407627113";"3.33775280622";
"227";"1";"148";"42.5876272964";"1.00042186811";
"227";"2";"63";"42.5876674455";"1.00164408768";
"227";"3";"159";"42.5869020861";"1.00255687555";
"227";"4";"169";"42.5856144783";"1.00411924438";
"227";"5";"67";"42.58476877";"1.00552012795";
"227";"6";"97";"42.5839907413";"1.00599246936";
"227";"7";"124";"42.583941032";"1.00786454468";
"227";"8";"88";"42.5835108887";"1.00860872246";
"227";"9";"98";"42.5831418976";"1.01129956212";
"227";"10";"64";"42.5824594058";"1.01130530603";
"227";"11";"89";"42.581796865";"1.01148724628";
"228";"1";"210";"42.6022777522";"0.85977069381";
"228";"2";"179";"42.6010334813";"0.85830428373";
"228";"3";"115";"42.6002590318";"0.857386577148";
"228";"4";"189";"42.5993900829";"0.857008618987";
"228";"5";"172";"42.5991826141";"0.859209433871";
"229";"1";"117";"42.2298730746";"1.20485081508";
"229";"2";"111";"42.2300722902";"1.20440601078";
"229";"3";"111";"42.2309436275";"1.20423603143";
"229";"4";"55";"42.2309799466";"1.20320246443";
"229";"5";"97";"42.2303681626";"1.20254080633";
"229";"6";"101";"42.2300858774";"1.20227806441";
"229";"7";"58";"42.2303380502";"1.20367620433";
"229";"8";"112";"42.2313414118";"1.20293903854";
"229";"9";"122";"42.2323141008";"1.20249460761";
"229";"10";"67";"42.2330952306";"1.20557846372";
"230";"1";"243";"41.5034307015";"2.02024515008";
"230";"2";"132";"41.5026991104";"2.02143809704";
"230";"3";"228";"41.5035369952";"2.02216550164";
"230";"4";"96";"41.5043209158";"2.02274540977";
"230";"5";"356";"41.5058394211";"2.0229320039";
"230";"6";"184";"41.508080386";"2.02224314303";
"231";"1";"312";"41.0308341966";"0.60502501493";
"231";"2";"183";"41.0311834142";"0.602141152958";
"231";"3";"82";"41.0319805152";"0.600732107434";
"231";"4";"124";"41.031274033";"0.600196053033";
"231";"5";"314";"41.0297130341";"0.599951145823";
"231";"6";"214";"41.031997085";"0.599069058923";
"231";"7";"419";"41.0332004288";"0.596385730581";
"233";"1";"240";"41.6901526078";"2.319243225";
"233";"2";"41";"41.689900789";"2.31809185525";
"233";"3";"71";"41.690282998";"2.31748310804";
"233";"4";"171";"41.6912574933";"2.31828851034";
"233";"5";"83";"41.6915663966";"2.31967177286";
"233";"6";"70";"41.6920485878";"2.32029953728";
"233";"7";"34";"41.6925374812";"2.3204297163";
